region,year,quarter,year_quarter,dataset,data_type,x_year_quarter,target_year_quarter,current_living_price_risk_score,actual_living_price_risk_score,actual_delta_living_price_risk_score,pressure_index,forecast_living_price_risk_score_default,forecast_delta_default,actual_rank,actual_percentile,forecast_rank,forecast_percentile,display_quarter,target_living_price_risk_score,x_quarter,target_quarter
광주광역시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,81.43176733780761,74.88814317673378,-6.543624161073836,-50.0,66.43176733780761,-15.0,15.0,0.1764705882352941,5.0,0.7647058823529411,2024Q1,,2023Q4,2024Q1
대구광역시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,79.58612975391499,80.14541387024609,0.5592841163310993,-50.0,64.58612975391499,-15.0,10.0,0.4705882352941176,10.0,0.4705882352941176,2024Q1,,2023Q4,2024Q1
대전광역시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,81.09619686800896,73.48993288590604,-7.606263982102915,-50.0,66.09619686800896,-15.0,16.0,0.1176470588235294,6.0,0.7058823529411765,2024Q1,,2023Q4,2024Q1
부산광역시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,79.69798657718121,82.4944071588367,2.7964205816554824,-50.0,64.69798657718121,-15.0,7.0,0.6470588235294118,9.0,0.5294117647058824,2024Q1,,2023Q4,2024Q1
서울특별시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,88.59060402684564,88.42281879194631,-0.1677852348993269,-50.0,73.59060402684564,-15.0,1.0,1.0,1.0,1.0,2024Q1,,2023Q4,2024Q1
세종특별자치시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,70.97315436241611,84.22818791946308,13.255033557046971,-50.0,55.97315436241611,-15.0,5.0,0.7647058823529411,16.0,0.1176470588235294,2024Q1,,2023Q4,2024Q1
울산광역시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,80.03355704697987,84.11633109619687,4.082774049217008,-50.0,65.03355704697987,-15.0,6.0,0.7058823529411765,8.0,0.5882352941176471,2024Q1,,2023Q4,2024Q1
인천광역시,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,78.29977628635346,86.46532438478748,8.165548098434016,-50.0,63.29977628635346,-15.0,4.0,0.8235294117647058,12.0,0.3529411764705882,2024Q1,,2023Q4,2024Q1
전라남도,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,83.7807606263982,87.41610738255035,3.6353467561521455,-50.0,68.7807606263982,-15.0,2.0,0.9411764705882352,4.0,0.8235294117647058,2024Q1,,2023Q4,2024Q1
전북특별자치도,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,84.17225950782999,80.20134228187919,-3.9709172259508,-50.0,69.17225950782999,-15.0,9.0,0.5294117647058824,3.0,0.8823529411764706,2024Q1,,2023Q4,2024Q1
제주특별자치도,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,68.0089485458613,65.54809843400449,-2.4608501118568142,-50.0,53.0089485458613,-15.0,17.0,0.0588235294117647,17.0,0.0588235294117647,2024Q1,,2023Q4,2024Q1
충청남도,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,78.35570469798658,79.64205816554811,1.2863534675615256,-50.0,63.35570469798658,-15.0,12.0,0.3529411764705882,11.0,0.4117647058823529,2024Q1,,2023Q4,2024Q1
충청북도,2024,1,2024Q1,valid,backtest_pred,2023Q4,2024Q1,71.97986577181207,75.0,3.020134228187928,-50.0,56.97986577181207,-15.0,14.0,0.2352941176470588,15.0,0.1764705882352941,2024Q1,,2023Q4,2024Q1
강원특별자치도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,69.40715883668904,69.40715883668904,,,,,7.0,0.6470588235294118,,,2024Q2,69.40715883668904,,
경기도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,66.8903803131991,66.8903803131991,,,,,10.0,0.4705882352941176,,,2024Q2,66.8903803131991,,
경상남도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,67.78523489932886,67.78523489932886,,,,,9.0,0.5294117647058824,,,2024Q2,67.78523489932886,,
경상북도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,60.79418344519016,60.79418344519016,,,,,13.0,0.2941176470588235,,,2024Q2,60.79418344519016,,
광주광역시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,69.29530201342281,69.29530201342281,,,,,8.0,0.5882352941176471,,,2024Q2,69.29530201342281,,
대구광역시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,62.639821029082775,62.639821029082775,,,,,12.0,0.3529411764705882,,,2024Q2,62.639821029082775,,
대전광역시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,57.38255033557047,57.38255033557047,,,,,16.0,0.1176470588235294,,,2024Q2,57.38255033557047,,
부산광역시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,70.63758389261746,70.63758389261746,,,,,6.0,0.7058823529411765,,,2024Q2,70.63758389261746,,
서울특별시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,76.0626398210291,76.0626398210291,,,,,3.0,0.8823529411764706,,,2024Q2,76.0626398210291,,
세종특별자치시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,65.38031319910515,65.38031319910515,,,,,11.0,0.4117647058823529,,,2024Q2,65.38031319910515,,
울산광역시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,72.37136465324384,72.37136465324384,,,,,4.0,0.8235294117647058,,,2024Q2,72.37136465324384,,
인천광역시,2024,2,2024Q2,test,actual,2024Q2,2024Q2,81.71140939597315,81.71140939597315,,,,,1.0,1.0,,,2024Q2,81.71140939597315,,
전라남도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,79.97762863534676,79.97762863534676,,,,,2.0,0.9411764705882352,,,2024Q2,79.97762863534676,,
전북특별자치도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,71.75615212527964,71.75615212527964,,,,,5.0,0.7647058823529411,,,2024Q2,71.75615212527964,,
제주특별자치도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,56.152125279642064,56.152125279642064,,,,,17.0,0.0588235294117647,,,2024Q2,56.152125279642064,,
충청남도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,58.89261744966442,58.89261744966442,,,,,14.0,0.2352941176470588,,,2024Q2,58.89261744966442,,
충청북도,2024,2,2024Q2,test,actual,2024Q2,2024Q2,57.71812080536913,57.71812080536913,,,,,15.0,0.1764705882352941,,,2024Q2,57.71812080536913,,
강원특별자치도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,75.67114093959731,69.40715883668904,-6.2639821029082725,-50.0,60.67114093959731,-15.0,7.0,0.6470588235294118,13.0,0.2941176470588235,2024Q2,,2024Q1,2024Q2
경기도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,79.80984340044743,66.8903803131991,-12.919463087248332,-50.0,64.80984340044743,-15.0,10.0,0.4705882352941176,11.0,0.4117647058823529,2024Q2,,2024Q1,2024Q2
경상남도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,86.85682326621924,67.78523489932886,-19.07158836689038,-50.0,71.85682326621924,-15.0,9.0,0.5294117647058824,3.0,0.8823529411764706,2024Q2,,2024Q1,2024Q2
경상북도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,80.36912751677853,60.79418344519016,-19.574944071588376,-50.0,65.36912751677853,-15.0,13.0,0.2941176470588235,8.0,0.5882352941176471,2024Q2,,2024Q1,2024Q2
광주광역시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,74.88814317673378,69.29530201342281,-5.592841163310965,-50.0,59.88814317673378,-15.0,8.0,0.5882352941176471,15.0,0.1764705882352941,2024Q2,,2024Q1,2024Q2
대구광역시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,80.14541387024609,62.639821029082775,-17.505592841163313,-50.0,65.14541387024609,-15.0,12.0,0.3529411764705882,10.0,0.4705882352941176,2024Q2,,2024Q1,2024Q2
대전광역시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,73.48993288590604,57.38255033557047,-16.107382550335572,-50.0,58.48993288590604,-15.0,16.0,0.1176470588235294,16.0,0.1176470588235294,2024Q2,,2024Q1,2024Q2
부산광역시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,82.4944071588367,70.63758389261746,-11.856823266219235,-50.0,67.4944071588367,-15.0,6.0,0.7058823529411765,7.0,0.6470588235294118,2024Q2,,2024Q1,2024Q2
서울특별시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,88.42281879194631,76.0626398210291,-12.360178970917218,-50.0,73.42281879194631,-15.0,3.0,0.8823529411764706,1.0,1.0,2024Q2,,2024Q1,2024Q2
세종특별자치시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,84.22818791946308,65.38031319910515,-18.847874720357936,-50.0,69.22818791946308,-15.0,11.0,0.4117647058823529,5.0,0.7647058823529411,2024Q2,,2024Q1,2024Q2
울산광역시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,84.11633109619687,72.37136465324384,-11.744966442953029,-50.0,69.11633109619687,-15.0,4.0,0.8235294117647058,6.0,0.7058823529411765,2024Q2,,2024Q1,2024Q2
인천광역시,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,86.46532438478748,81.71140939597315,-4.75391498881433,-50.0,71.46532438478748,-15.0,1.0,1.0,4.0,0.8235294117647058,2024Q2,,2024Q1,2024Q2
전라남도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,87.41610738255035,79.97762863534676,-7.43847874720359,-50.0,72.41610738255035,-15.0,2.0,0.9411764705882352,2.0,0.9411764705882352,2024Q2,,2024Q1,2024Q2
전북특별자치도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,80.20134228187919,71.75615212527964,-8.445190156599551,-50.0,65.20134228187919,-15.0,5.0,0.7647058823529411,9.0,0.5294117647058824,2024Q2,,2024Q1,2024Q2
제주특별자치도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,65.54809843400449,56.152125279642064,-9.395973154362425,-50.0,50.54809843400449,-15.0,17.0,0.0588235294117647,17.0,0.0588235294117647,2024Q2,,2024Q1,2024Q2
충청남도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,79.64205816554811,58.89261744966442,-20.749440715883686,-50.0,64.64205816554811,-15.0,14.0,0.2352941176470588,12.0,0.3529411764705882,2024Q2,,2024Q1,2024Q2
충청북도,2024,2,2024Q2,test,backtest_pred,2024Q1,2024Q2,75.0,57.71812080536913,-17.281879194630868,-50.0,60.0,-15.0,15.0,0.1764705882352941,14.0,0.2352941176470588,2024Q2,,2024Q1,2024Q2
강원특별자치도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,52.29306487695749,52.29306487695749,,,,,2.0,0.9411764705882352,,,2024Q3,52.29306487695749,,
경기도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,40.99552572706935,40.99552572706935,,,,,8.0,0.5882352941176471,,,2024Q3,40.99552572706935,,
경상남도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,37.47203579418345,37.47203579418345,,,,,10.0,0.4705882352941176,,,2024Q3,37.47203579418345,,
경상북도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,28.80313199105146,28.80313199105146,,,,,14.0,0.2352941176470588,,,2024Q3,28.80313199105146,,
광주광역시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,28.41163310961969,28.41163310961969,,,,,15.0,0.1764705882352941,,,2024Q3,28.41163310961969,,
대구광역시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,35.68232662192394,35.68232662192394,,,,,11.0,0.4117647058823529,,,2024Q3,35.68232662192394,,
대전광역시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,27.29306487695749,27.29306487695749,,,,,17.0,0.0588235294117647,,,2024Q3,27.29306487695749,,
부산광역시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,50.50335570469799,50.50335570469799,,,,,3.0,0.8823529411764706,,,2024Q3,50.50335570469799,,
서울특별시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,48.04250559284117,48.04250559284117,,,,,5.0,0.7647058823529411,,,2024Q3,48.04250559284117,,
세종특별자치시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,39.03803131991052,39.03803131991052,,,,,9.0,0.5294117647058824,,,2024Q3,39.03803131991052,,
울산광역시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,44.35123042505592,44.35123042505592,,,,,6.0,0.7058823529411765,,,2024Q3,44.35123042505592,,
인천광역시,2024,3,2024Q3,test,actual,2024Q3,2024Q3,56.76733780760626,56.76733780760626,,,,,1.0,1.0,,,2024Q3,56.76733780760626,,
전라남도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,49.66442953020135,49.66442953020135,,,,,4.0,0.8235294117647058,,,2024Q3,49.66442953020135,,
전북특별자치도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,43.90380313199105,43.90380313199105,,,,,7.0,0.6470588235294118,,,2024Q3,43.90380313199105,,
제주특별자치도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,27.34899328859061,27.34899328859061,,,,,16.0,0.1176470588235294,,,2024Q3,27.34899328859061,,
충청남도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,32.49440715883669,32.49440715883669,,,,,13.0,0.2941176470588235,,,2024Q3,32.49440715883669,,
충청북도,2024,3,2024Q3,test,actual,2024Q3,2024Q3,32.718120805369125,32.718120805369125,,,,,12.0,0.3529411764705882,,,2024Q3,32.718120805369125,,
강원특별자치도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,69.40715883668904,52.29306487695749,-17.114093959731548,-48.67611985483501,54.80432288023853,-14.602835956450503,2.0,0.9411764705882352,7.0,0.6470588235294118,2024Q3,,2024Q2,2024Q3
경기도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,66.8903803131991,40.99552572706935,-25.894854586129757,-47.26038823562098,52.71226384251281,-14.178116470686293,8.0,0.5882352941176471,10.0,0.4705882352941176,2024Q3,,2024Q2,2024Q3
경상남도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,67.78523489932886,37.47203579418345,-30.313199105145408,-47.48530011327436,53.53964486534655,-14.24559003398231,10.0,0.4705882352941176,9.0,0.5294117647058824,2024Q3,,2024Q2,2024Q3
경상북도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,60.79418344519016,28.80313199105146,-31.9910514541387,-45.09938655813872,47.26436747774854,-13.529815967441614,14.0,0.2352941176470588,13.0,0.2941176470588235,2024Q3,,2024Q2,2024Q3
광주광역시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,69.29530201342281,28.41163310961969,-40.88366890380313,-49.79051961589535,54.35814612865421,-14.9371558847686,15.0,0.1764705882352941,8.0,0.5882352941176471,2024Q3,,2024Q2,2024Q3
대구광역시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,62.639821029082775,35.68232662192394,-26.957494407158837,-45.104766731110914,49.108391009749504,-13.531430019333271,11.0,0.4117647058823529,12.0,0.3529411764705882,2024Q3,,2024Q2,2024Q3
대전광역시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,57.38255033557047,27.29306487695749,-30.089485458612977,-43.46617161198899,44.34269885197377,-13.0398514835967,17.0,0.0588235294117647,16.0,0.1176470588235294,2024Q3,,2024Q2,2024Q3
부산광역시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,70.63758389261746,50.50335570469799,-20.13422818791947,-49.66677420498304,55.73755163112254,-14.900032261494914,3.0,0.8823529411764706,6.0,0.7058823529411765,2024Q3,,2024Q2,2024Q3
서울특별시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,76.0626398210291,48.04250559284117,-28.020134228187928,-50.0,61.06263982102909,-15.0,5.0,0.7647058823529411,3.0,0.8823529411764706,2024Q3,,2024Q2,2024Q3
세종특별자치시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,65.38031319910515,39.03803131991052,-26.342281879194623,-46.67766409146773,51.37701397166482,-14.003299227440325,9.0,0.5294117647058824,11.0,0.4117647058823529,2024Q3,,2024Q2,2024Q3
울산광역시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,72.37136465324384,44.35123042505592,-28.020134228187928,-50.0,57.371364653243845,-15.0,6.0,0.7058823529411765,4.0,0.8235294117647058,2024Q3,,2024Q2,2024Q3
인천광역시,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,81.71140939597315,56.76733780760626,-24.94407158836689,-50.0,66.71140939597315,-15.0,1.0,1.0,1.0,1.0,2024Q3,,2024Q2,2024Q3
전라남도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,79.97762863534676,49.66442953020135,-30.313199105145408,-50.0,64.97762863534676,-15.0,4.0,0.8235294117647058,2.0,0.9411764705882352,2024Q3,,2024Q2,2024Q3
전북특별자치도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,71.75615212527964,43.90380313199105,-27.852348993288597,-50.0,56.75615212527964,-15.0,7.0,0.6470588235294118,5.0,0.7647058823529411,2024Q3,,2024Q2,2024Q3
제주특별자치도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,56.152125279642064,27.34899328859061,-28.80313199105145,-41.32159506699003,43.75564675954506,-12.396478520097006,16.0,0.1176470588235294,17.0,0.0588235294117647,2024Q3,,2024Q2,2024Q3
충청남도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,58.89261744966442,32.49440715883669,-26.39821029082773,-42.94681361547104,46.00857336502311,-12.88404408464131,13.0,0.2941176470588235,14.0,0.2352941176470588,2024Q3,,2024Q2,2024Q3
충청북도,2024,3,2024Q3,test,backtest_pred,2024Q2,2024Q3,57.71812080536913,32.718120805369125,-25.000000000000007,-43.004805322743145,44.81667920854619,-12.90144159682294,12.0,0.3529411764705882,15.0,0.1764705882352941,2024Q3,,2024Q2,2024Q3
강원특별자치도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,31.879194630872487,31.879194630872487,,,,,6.0,0.7058823529411765,,,2024Q4,31.879194630872487,,
경기도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,32.15883668903803,32.15883668903803,,,,,5.0,0.7647058823529411,,,2024Q4,32.15883668903803,,
경상남도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,22.98657718120805,22.98657718120805,,,,,13.0,0.2647058823529412,,,2024Q4,22.98657718120805,,
경상북도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,25.838926174496645,25.838926174496645,,,,,12.0,0.3529411764705882,,,2024Q4,25.838926174496645,,
광주광역시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,20.973154362416107,20.973154362416107,,,,,15.0,0.1764705882352941,,,2024Q4,20.973154362416107,,
대구광역시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,26.789709172259503,26.789709172259503,,,,,11.0,0.4117647058823529,,,2024Q4,26.789709172259503,,
대전광역시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,28.635346756152128,28.635346756152128,,,,,8.0,0.5882352941176471,,,2024Q4,28.635346756152128,,
부산광역시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,35.79418344519016,35.79418344519016,,,,,2.0,0.9411764705882352,,,2024Q4,35.79418344519016,,
서울특별시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,22.98657718120805,22.98657718120805,,,,,13.0,0.2647058823529412,,,2024Q4,22.98657718120805,,
세종특별자치시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,29.19463087248322,29.19463087248322,,,,,7.0,0.6470588235294118,,,2024Q4,29.19463087248322,,
울산광역시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,27.069351230425056,27.069351230425056,,,,,10.0,0.4705882352941176,,,2024Q4,27.069351230425056,,
인천광역시,2024,4,2024Q4,test,actual,2024Q4,2024Q4,35.62639821029082,35.62639821029082,,,,,3.0,0.8823529411764706,,,2024Q4,35.62639821029082,,
전라남도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,34.395973154362416,34.395973154362416,,,,,4.0,0.8235294117647058,,,2024Q4,34.395973154362416,,
전북특별자치도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,40.38031319910514,40.38031319910514,,,,,1.0,1.0,,,2024Q4,40.38031319910514,,
제주특별자치도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,28.020134228187924,28.020134228187924,,,,,9.0,0.5294117647058824,,,2024Q4,28.020134228187924,,
충청남도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,19.854586129753915,19.854586129753915,,,,,17.0,0.0588235294117647,,,2024Q4,19.854586129753915,,
충청북도,2024,4,2024Q4,test,actual,2024Q4,2024Q4,20.80536912751678,20.80536912751678,,,,,16.0,0.1176470588235294,,,2024Q4,20.80536912751678,,
강원특별자치도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,52.29306487695749,31.879194630872487,-20.413870246085,-44.217317802427296,39.027869536229296,-13.26519534072819,6.0,0.7058823529411765,2.0,0.9411764705882352,2024Q4,,2024Q3,2024Q4
경기도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,40.99552572706935,32.15883668903803,-8.836689038031317,-39.836288721737326,29.044639110548157,-11.950886616521196,5.0,0.7647058823529411,8.0,0.5882352941176471,2024Q4,,2024Q3,2024Q4
경상남도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,37.47203579418345,22.98657718120805,-14.485458612975396,-37.28464265464863,26.28664299778886,-11.185392796394588,13.0,0.2647058823529412,10.0,0.4705882352941176,2024Q4,,2024Q3,2024Q4
경상북도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,28.80313199105146,25.838926174496645,-2.964205816554813,-34.58745224721745,18.42689631688622,-10.376235674165237,12.0,0.3529411764705882,14.0,0.2352941176470588,2024Q4,,2024Q3,2024Q4
광주광역시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,28.41163310961969,20.973154362416107,-7.4384787472035825,-35.67083973865309,17.71038118802376,-10.70125192159593,15.0,0.1764705882352941,15.0,0.1764705882352941,2024Q4,,2024Q3,2024Q4
대구광역시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,35.68232662192394,26.789709172259503,-8.892617449664439,-37.16430969707928,24.533033712800155,-11.149292909123789,11.0,0.4117647058823529,11.0,0.4117647058823529,2024Q4,,2024Q3,2024Q4
대전광역시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,27.29306487695749,28.635346756152128,1.3422818791946334,-34.04843736670251,17.07853366694674,-10.214531210010756,8.0,0.5882352941176471,17.0,0.0588235294117647,2024Q4,,2024Q3,2024Q4
부산광역시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,50.50335570469799,35.79418344519016,-14.709172259507833,-42.55717370983662,37.736203591747,-12.767152112950988,2.0,0.9411764705882352,3.0,0.8823529411764706,2024Q4,,2024Q3,2024Q4
서울특별시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,48.04250559284117,22.98657718120805,-25.055928411633115,-41.44986491623049,35.60754611797202,-12.434959474869146,13.0,0.2647058823529412,5.0,0.7647058823529411,2024Q4,,2024Q3,2024Q4
세종특별자치시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,39.03803131991052,29.19463087248322,-9.843400447427303,-38.91709788372092,27.362901954794246,-11.675129365116277,7.0,0.6470588235294118,9.0,0.5294117647058824,2024Q4,,2024Q3,2024Q4
울산광역시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,44.35123042505592,27.069351230425056,-17.28187919463086,-39.929670978479,32.37232913151222,-11.9789012935437,10.0,0.4705882352941176,6.0,0.7058823529411765,2024Q4,,2024Q3,2024Q4
인천광역시,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,56.76733780760626,35.62639821029082,-21.14093959731544,-45.65297732354582,43.071444610542514,-13.695893197063748,3.0,0.8823529411764706,1.0,1.0,2024Q4,,2024Q3,2024Q4
전라남도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,49.66442953020135,34.395973154362416,-15.268456375838936,-43.38470427376328,36.649018248072366,-13.015411282128987,4.0,0.8235294117647058,4.0,0.8235294117647058,2024Q4,,2024Q3,2024Q4
전북특별자치도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,43.90380313199105,40.38031319910514,-3.5234899328859086,-41.05789235512746,31.58643542545281,-12.317367706538237,1.0,1.0,7.0,0.6470588235294118,2024Q4,,2024Q3,2024Q4
제주특별자치도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,27.34899328859061,28.020134228187924,0.6711409395973149,-32.212473605385874,17.685251206974847,-9.663742081615762,9.0,0.5294117647058824,16.0,0.1176470588235294,2024Q4,,2024Q3,2024Q4
충청남도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,32.49440715883669,19.854586129753915,-12.639821029082771,-34.93829996991788,22.012917167861325,-10.481489990975362,17.0,0.0588235294117647,13.0,0.2941176470588235,2024Q4,,2024Q3,2024Q4
충청북도,2024,4,2024Q4,test,backtest_pred,2024Q3,2024Q4,32.718120805369125,20.80536912751678,-11.912751677852343,-35.681485434023315,22.01367517516213,-10.704445630206994,16.0,0.1176470588235294,12.0,0.3529411764705882,2024Q4,,2024Q3,2024Q4
강원특별자치도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,45.581655480984345,45.581655480984345,,,,,1.0,1.0,,,2025Q1,45.581655480984345,,
경기도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,38.87024608501119,38.87024608501119,,,,,4.0,0.8235294117647058,,,2025Q1,38.87024608501119,,
경상남도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,26.95749440715884,26.95749440715884,,,,,17.0,0.0588235294117647,,,2025Q1,26.95749440715884,,
경상북도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,31.04026845637584,31.04026845637584,,,,,14.0,0.2352941176470588,,,2025Q1,31.04026845637584,,
광주광역시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,31.26398210290828,31.26398210290828,,,,,12.0,0.3529411764705882,,,2025Q1,31.26398210290828,,
대구광역시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,31.319910514541387,31.319910514541387,,,,,11.0,0.4117647058823529,,,2025Q1,31.319910514541387,,
대전광역시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,35.682326621923934,35.682326621923934,,,,,7.0,0.6470588235294118,,,2025Q1,35.682326621923934,,
부산광역시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,35.57046979865772,35.57046979865772,,,,,8.0,0.5882352941176471,,,2025Q1,35.57046979865772,,
서울특별시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,31.37583892617449,31.37583892617449,,,,,10.0,0.4705882352941176,,,2025Q1,31.37583892617449,,
세종특별자치시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,36.40939597315437,36.40939597315437,,,,,6.0,0.7058823529411765,,,2025Q1,36.40939597315437,,
울산광역시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,31.20805369127517,31.20805369127517,,,,,13.0,0.2941176470588235,,,2025Q1,31.20805369127517,,
인천광역시,2025,1,2025Q1,test,actual,2025Q1,2025Q1,39.59731543624161,39.59731543624161,,,,,3.0,0.8823529411764706,,,2025Q1,39.59731543624161,,
전라남도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,37.41610738255034,37.41610738255034,,,,,5.0,0.7647058823529411,,,2025Q1,37.41610738255034,,
전북특별자치도,2025,1,2025Q1,test,actual,2025Q1,2025Q1,45.525727069351234,45.525727069351234,,,,,2.0,0.9411764705882352,,,2025Q1,45.525727069351234,,
